CALENDAR_YEAR,LOCATION_ID,AGE_GROUP_PUBLIC,COUNTY,EXPERIENCING_HOMELESSNESS_CNT,geo_point
2020,CA-503,35-44,Sacramento,1287,"38.4493208547, -121.344253814"
2020,CA-503,45-54,Sacramento,1370,"38.4493208547, -121.344253814"
2020,CA-503,55-64,Sacramento,1548,"38.4493208547, -121.344253814"
2020,CA-503,65+,Sacramento,572,"38.4493208547, -121.344253814"
2020,CA-503,Invalid,Sacramento,NULL,"38.4493208547, -121.344253814"
2020,CA-503,Under 18,Sacramento,3082,"38.4493208547, -121.344253814"
2020,CA-503,Unknown,Sacramento,18,"38.4493208547, -121.344253814"
2020,CA-504,18-24,Sonoma,254,"38.525292575, -122.922544658"
2020,CA-504,25-34,Sonoma,432,"38.525292575, -122.922544658"
2020,CA-504,35-44,Sonoma,456,"38.525292575, -122.922544658"
2020,CA-504,45-54,Sonoma,558,"38.525292575, -122.922544658"
2020,CA-504,55-64,Sonoma,523,"38.525292575, -122.922544658"
2020,CA-504,65+,Sonoma,238,"38.525292575, -122.922544658"
2020,CA-504,Under 18,Sonoma,560,"38.525292575, -122.922544658"
2020,CA-504,Unknown,Sonoma,NULL,"38.525292575, -122.922544658"
2020,CA-505,18-24,Contra Costa,455,"37.9233794475, -121.951073113"
2020,CA-505,25-34,Contra Costa,1008,"37.9233794475, -121.951073113"
2020,CA-505,35-44,Contra Costa,1053,"37.9233794475, -121.951073113"
2020,CA-505,45-54,Contra Costa,981,"37.9233794475, -121.951073113"
2020,CA-505,55-64,Contra Costa,1155,"37.9233794475, -121.951073113"
2020,CA-505,65+,Contra Costa,480,"37.9233794475, -121.951073113"
2020,CA-505,Invalid,Contra Costa,NULL,"37.9233794475, -121.951073113"
2020,CA-505,Under 18,Contra Costa,1163,"37.9233794475, -121.951073113"
2020,CA-505,Unknown,Contra Costa,NULL,"37.9233794475, -121.951073113"
2020,CA-506,18-24,"Monterey, San Benito Counties",154,NULL
2020,CA-506,25-34,"Monterey, San Benito Counties",323,NULL
2020,CA-506,35-44,"Monterey, San Benito Counties",338,NULL
2020,CA-506,45-54,"Monterey, San Benito Counties",277,NULL
2020,CA-506,55-64,"Monterey, San Benito Counties",308,NULL
2020,CA-506,65+,"Monterey, San Benito Counties",148,NULL
2020,CA-506,Invalid,"Monterey, San Benito Counties",NULL,NULL
2020,CA-506,Under 18,"Monterey, San Benito Counties",642,NULL
2020,CA-507,18-24,Marin,60,"38.05518334, -122.748858563"
2020,CA-507,25-34,Marin,154,"38.05518334, -122.748858563"
2020,CA-507,35-44,Marin,155,"38.05518334, -122.748858563"
2020,CA-507,45-54,Marin,156,"38.05518334, -122.748858563"
2020,CA-507,55-64,Marin,180,"38.05518334, -122.748858563"
2020,CA-507,65+,Marin,115,"38.05518334, -122.748858563"
2020,CA-507,Under 18,Marin,315,"38.05518334, -122.748858563"
2020,CA-507,Unknown,Marin,NULL,"38.05518334, -122.748858563"
2020,CA-508,18-24,Santa Cruz,157,"37.0216059108, -122.009787403"
2020,CA-508,25-34,Santa Cruz,380,"37.0216059108, -122.009787403"
2020,CA-508,35-44,Santa Cruz,421,"37.0216059108, -122.009787403"
2020,CA-508,45-54,Santa Cruz,370,"37.0216059108, -122.009787403"
2020,CA-508,55-64,Santa Cruz,368,"37.0216059108, -122.009787403"
2020,CA-508,65+,Santa Cruz,230,"37.0216059108, -122.009787403"
2020,CA-508,Under 18,Santa Cruz,489,"37.0216059108, -122.009787403"
2020,CA-508,Unknown,Santa Cruz,14,"37.0216059108, -122.009787403"
2020,CA-509,18-24,Mendocino,59,"39.4336238198, -123.431553907"
2020,CA-509,25-34,Mendocino,168,"39.4336238198, -123.431553907"
2020,CA-509,35-44,Mendocino,186,"39.4336238198, -123.431553907"
2020,CA-509,45-54,Mendocino,196,"39.4336238198, -123.431553907"
2020,CA-509,55-64,Mendocino,151,"39.4336238198, -123.431553907"
2020,CA-509,65+,Mendocino,83,"39.4336238198, -123.431553907"
2020,CA-509,Invalid,Mendocino,NULL,"39.4336238198, -123.431553907"
2020,CA-509,Under 18,Mendocino,145,"39.4336238198, -123.431553907"
2020,CA-509,Unknown,Mendocino,NULL,"39.4336238198, -123.431553907"
2020,CA-510,18-24,Stanislaus,422,"37.5591374435, -120.997682895"
2020,CA-510,25-34,Stanislaus,767,"37.5591374435, -120.997682895"
2020,CA-510,35-44,Stanislaus,788,"37.5591374435, -120.997682895"
2020,CA-510,45-54,Stanislaus,623,"37.5591374435, -120.997682895"
2020,CA-510,55-64,Stanislaus,646,"37.5591374435, -120.997682895"
2020,CA-510,65+,Stanislaus,199,"37.5591374435, -120.997682895"
2020,CA-510,Invalid,Stanislaus,NULL,"37.5591374435, -120.997682895"
2020,CA-510,Under 18,Stanislaus,1373,"37.5591374435, -120.997682895"
2020,CA-510,Unknown,Stanislaus,NULL,"37.5591374435, -120.997682895"
2020,CA-511,18-24,San Joaquin,560,"37.9347459676, -121.271403235"
2020,CA-511,25-34,San Joaquin,1134,"37.9347459676, -121.271403235"
2020,CA-511,35-44,San Joaquin,865,"37.9347459676, -121.271403235"
2020,CA-511,45-54,San Joaquin,592,"37.9347459676, -121.271403235"
2020,CA-511,55-64,San Joaquin,507,"37.9347459676, -121.271403235"
2020,CA-511,65+,San Joaquin,220,"37.9347459676, -121.271403235"
2020,CA-511,Invalid,San Joaquin,NULL,"37.9347459676, -121.271403235"
2020,CA-511,Under 18,San Joaquin,2845,"37.9347459676, -121.271403235"
2020,CA-511,Unknown,San Joaquin,NULL,"37.9347459676, -121.271403235"
2020,CA-512,18-24,San Mateo,222,"37.4362097341, -122.355663195"
2020,CA-512,25-34,San Mateo,659,"37.4362097341, -122.355663195"
2020,CA-512,35-44,San Mateo,595,"37.4362097341, -122.355663195"
2020,CA-512,45-54,San Mateo,646,"37.4362097341, -122.355663195"
2020,CA-512,55-64,San Mateo,763,"37.4362097341, -122.355663195"
2020,CA-512,65+,San Mateo,390,"37.4362097341, -122.355663195"
2020,CA-512,Invalid,San Mateo,NULL,"37.4362097341, -122.355663195"
2020,CA-512,Under 18,San Mateo,1017,"37.4362097341, -122.355663195"
2020,CA-512,Unknown,San Mateo,NULL,"37.4362097341, -122.355663195"
2020,CA-513,18-24,"Kings, Tulare Counties",294,NULL
2020,CA-513,25-34,"Kings, Tulare Counties",558,NULL
2020,CA-513,35-44,"Kings, Tulare Counties",600,NULL
2020,CA-513,45-54,"Kings, Tulare Counties",455,NULL
2020,CA-513,55-64,"Kings, Tulare Counties",342,NULL
2020,CA-513,65+,"Kings, Tulare Counties",87,NULL
2020,CA-513,Invalid,"Kings, Tulare Counties",NULL,NULL
2020,CA-513,Under 18,"Kings, Tulare Counties",955,NULL
2020,CA-513,Unknown,"Kings, Tulare Counties",NULL,NULL
2020,CA-514,18-24,"Fresno, Madera Counties",283,NULL
2020,CA-514,25-34,"Fresno, Madera Counties",694,NULL
2020,CA-514,35-44,"Fresno, Madera Counties",841,NULL
2020,CA-514,45-54,"Fresno, Madera Counties",773,NULL
2020,CA-514,55-64,"Fresno, Madera Counties",688,NULL
2020,CA-514,65+,"Fresno, Madera Counties",274,NULL
2020,CA-514,Invalid,"Fresno, Madera Counties",NULL,NULL
2020,CA-514,Under 18,"Fresno, Madera Counties",1019,NULL
2020,CA-514,Unknown,"Fresno, Madera Counties",17,NULL
2020,CA-515,18-24,Placer,108,"39.0634313879, -120.717645936"
2020,CA-515,25-34,Placer,306,"39.0634313879, -120.717645936"
2020,CA-515,35-44,Placer,290,"39.0634313879, -120.717645936"
2020,CA-515,45-54,Placer,293,"39.0634313879, -120.717645936"
2020,CA-515,55-64,Placer,253,"39.0634313879, -120.717645936"
2020,CA-515,65+,Placer,123,"39.0634313879, -120.717645936"
2020,CA-515,Invalid,Placer,NULL,"39.0634313879, -120.717645936"
2020,CA-515,Under 18,Placer,361,"39.0634313879, -120.717645936"
2020,CA-515,Unknown,Placer,11,"39.0634313879, -120.717645936"
2020,CA-516,18-24,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",81,NULL
2020,CA-516,25-34,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",228,NULL
2020,CA-516,35-44,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",208,NULL
2020,CA-516,45-54,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",175,NULL
2020,CA-516,55-64,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",252,NULL
2020,CA-516,65+,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",106,NULL
2020,CA-516,Invalid,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",NULL,NULL
2020,CA-516,Under 18,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",228,NULL
2020,CA-516,Unknown,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",176,NULL
2020,CA-517,18-24,Napa,113,"38.5064964441, -122.330538465"
2020,CA-517,25-34,Napa,240,"38.5064964441, -122.330538465"
2020,CA-517,35-44,Napa,230,"38.5064964441, -122.330538465"
2020,CA-517,45-54,Napa,242,"38.5064964441, -122.330538465"
2020,CA-517,55-64,Napa,216,"38.5064964441, -122.330538465"
2020,CA-517,65+,Napa,109,"38.5064964441, -122.330538465"
2020,CA-517,Invalid,Napa,NULL,"38.5064964441, -122.330538465"
2020,CA-517,Under 18,Napa,213,"38.5064964441, -122.330538465"
2020,CA-517,Unknown,Napa,NULL,"38.5064964441, -122.330538465"
2020,CA-518,18-24,Solano,60,"38.2669127871, -121.940024418"
2020,CA-518,25-34,Solano,188,"38.2669127871, -121.940024418"
2020,CA-518,35-44,Solano,230,"38.2669127871, -121.940024418"
2020,CA-518,45-54,Solano,221,"38.2669127871, -121.940024418"
2020,CA-518,55-64,Solano,252,"38.2669127871, -121.940024418"
2020,CA-518,65+,Solano,110,"38.2669127871, -121.940024418"
2020,CA-518,Under 18,Solano,207,"38.2669127871, -121.940024418"
2020,CA-518,Unknown,Solano,NULL,"38.2669127871, -121.940024418"
2020,CA-519,18-24,Butte,120,"39.6669293633, -121.600671735"
2020,CA-519,25-34,Butte,311,"39.6669293633, -121.600671735"
2020,CA-519,35-44,Butte,328,"39.6669293633, -121.600671735"
2020,CA-519,45-54,Butte,313,"39.6669293633, -121.600671735"
2020,CA-519,55-64,Butte,298,"39.6669293633, -121.600671735"
2020,CA-519,65+,Butte,162,"39.6669293633, -121.600671735"
2020,CA-519,Under 18,Butte,318,"39.6669293633, -121.600671735"
2020,CA-519,Unknown,Butte,NULL,"39.6669293633, -121.600671735"
2020,CA-520,18-24,Merced,212,"37.191870471, -120.717688"
2020,CA-520,25-34,Merced,445,"37.191870471, -120.717688"
2020,CA-520,35-44,Merced,386,"37.191870471, -120.717688"
2020,CA-520,45-54,Merced,263,"37.191870471, -120.717688"
2020,CA-520,55-64,Merced,224,"37.191870471, -120.717688"
2020,CA-520,65+,Merced,67,"37.191870471, -120.717688"
2020,CA-520,Invalid,Merced,NULL,"37.191870471, -120.717688"
2020,CA-520,Under 18,Merced,1033,"37.191870471, -120.717688"
2020,CA-520,Unknown,Merced,NULL,"37.191870471, -120.717688"
2020,CA-521,18-24,Yolo,107,"38.6866603948, -121.90161702"
2020,CA-521,25-34,Yolo,216,"38.6866603948, -121.90161702"
2020,CA-521,35-44,Yolo,251,"38.6866603948, -121.90161702"
2020,CA-521,45-54,Yolo,218,"38.6866603948, -121.90161702"
2020,CA-521,55-64,Yolo,232,"38.6866603948, -121.90161702"
2020,CA-521,65+,Yolo,110,"38.6866603948, -121.90161702"
2020,CA-521,Under 18,Yolo,425,"38.6866603948, -121.90161702"
2020,CA-522,18-24,Humboldt,77,"40.7050090829, -123.915819446"
2020,CA-522,25-34,Humboldt,232,"40.7050090829, -123.915819446"
2020,CA-522,35-44,Humboldt,495,"40.7050090829, -123.915819446"
2020,CA-522,45-54,Humboldt,305,"40.7050090829, -123.915819446"
2020,CA-522,55-64,Humboldt,248,"40.7050090829, -123.915819446"
2020,CA-522,65+,Humboldt,139,"40.7050090829, -123.915819446"
2020,CA-522,Under 18,Humboldt,217,"40.7050090829, -123.915819446"
2020,CA-522,Unknown,Humboldt,26,"40.7050090829, -123.915819446"
2020,CA-523,18-24,"Colusa, Glenn, Trinity Counties",62,NULL
2020,CA-523,25-34,"Colusa, Glenn, Trinity Counties",102,NULL
2020,CA-523,35-44,"Colusa, Glenn, Trinity Counties",54,NULL
2020,CA-523,45-54,"Colusa, Glenn, Trinity Counties",31,NULL
2020,CA-523,55-64,"Colusa, Glenn, Trinity Counties",32,NULL
2020,CA-523,65+,"Colusa, Glenn, Trinity Counties",16,NULL
2020,CA-523,Invalid,"Colusa, Glenn, Trinity Counties",NULL,NULL
2020,CA-523,Under 18,"Colusa, Glenn, Trinity Counties",207,NULL
2020,CA-523,Unknown,"Colusa, Glenn, Trinity Counties",NULL,NULL
2020,CA-524,18-24,"Yuba, Sutter Counties",55,NULL
2020,CA-524,25-34,"Yuba, Sutter Counties",104,NULL
2020,CA-524,35-44,"Yuba, Sutter Counties",90,NULL
2020,CA-524,45-54,"Yuba, Sutter Counties",60,NULL
2020,CA-524,55-64,"Yuba, Sutter Counties",74,NULL
2020,CA-524,65+,"Yuba, Sutter Counties",41,NULL
2020,CA-524,Invalid,"Yuba, Sutter Counties",NULL,NULL
2020,CA-524,Under 18,"Yuba, Sutter Counties",283,NULL
2020,CA-525,18-24,El Dorado,32,"38.7787375794, -120.524649929"
2020,CA-525,25-34,El Dorado,52,"38.7787375794, -120.524649929"
2020,CA-525,35-44,El Dorado,66,"38.7787375794, -120.524649929"
2020,CA-525,45-54,El Dorado,64,"38.7787375794, -120.524649929"
2020,CA-525,55-64,El Dorado,82,"38.7787375794, -120.524649929"
2020,CA-525,65+,El Dorado,47,"38.7787375794, -120.524649929"
2020,CA-525,Invalid,El Dorado,NULL,"38.7787375794, -120.524649929"
2020,CA-525,Under 18,El Dorado,96,"38.7787375794, -120.524649929"
2020,CA-526,18-24,"Amador, Calaveras, Mariposa, Tuolumne Counties",46,NULL
2020,CA-526,25-34,"Amador, Calaveras, Mariposa, Tuolumne Counties",105,NULL
2020,CA-526,35-44,"Amador, Calaveras, Mariposa, Tuolumne Counties",122,NULL
2020,CA-526,45-54,"Amador, Calaveras, Mariposa, Tuolumne Counties",97,NULL
2020,CA-526,55-64,"Amador, Calaveras, Mariposa, Tuolumne Counties",91,NULL
2020,CA-526,65+,"Amador, Calaveras, Mariposa, Tuolumne Counties",42,NULL
2020,CA-526,Under 18,"Amador, Calaveras, Mariposa, Tuolumne Counties",213,NULL
2020,CA-527,18-24,Tehama,31,"40.1257361849, -122.233884853"
2020,CA-527,25-34,Tehama,87,"40.1257361849, -122.233884853"
2020,CA-527,35-44,Tehama,94,"40.1257361849, -122.233884853"
2020,CA-527,45-54,Tehama,65,"40.1257361849, -122.233884853"
2020,CA-527,55-64,Tehama,80,"40.1257361849, -122.233884853"
2020,CA-527,65+,Tehama,32,"40.1257361849, -122.233884853"
2020,CA-527,Invalid,Tehama,NULL,"40.1257361849, -122.233884853"
2020,CA-527,Under 18,Tehama,59,"40.1257361849, -122.233884853"
2020,CA-529,18-24,Lake,19,"39.0996453445, -122.753183909"
2020,CA-529,25-34,Lake,30,"39.0996453445, -122.753183909"
2020,CA-529,35-44,Lake,30,"39.0996453445, -122.753183909"
2020,CA-529,45-54,Lake,17,"39.0996453445, -122.753183909"
2020,CA-529,55-64,Lake,27,"39.0996453445, -122.753183909"
2020,CA-529,65+,Lake,NULL,"39.0996453445, -122.753183909"
2020,CA-529,Under 18,Lake,39,"39.0996453445, -122.753183909"
2020,CA-530,18-24,"Alpine, Inyo, Mono Counties",13,NULL
2020,CA-530,25-34,"Alpine, Inyo, Mono Counties",36,NULL
2020,CA-530,35-44,"Alpine, Inyo, Mono Counties",31,NULL
2020,CA-530,45-54,"Alpine, Inyo, Mono Counties",24,NULL
2020,CA-530,55-64,"Alpine, Inyo, Mono Counties",33,NULL
2020,CA-530,65+,"Alpine, Inyo, Mono Counties",19,NULL
2020,CA-530,Under 18,"Alpine, Inyo, Mono Counties",48,NULL
2020,CA-531,18-24,Nevada,33,"39.301369579, -120.768752113"
2020,CA-531,25-34,Nevada,106,"39.301369579, -120.768752113"
2020,CA-531,35-44,Nevada,104,"39.301369579, -120.768752113"
2020,CA-531,45-54,Nevada,115,"39.301369579, -120.768752113"
2020,CA-531,55-64,Nevada,117,"39.301369579, -120.768752113"
2020,CA-531,65+,Nevada,45,"39.301369579, -120.768752113"
2020,CA-531,Under 18,Nevada,26,"39.301369579, -120.768752113"
2020,CA-531,Unknown,Nevada,NULL,"39.301369579, -120.768752113"
2020,CA-600,18-24,Los Angeles,7446,"34.1979978627, -118.26101385"
2020,CA-600,25-34,Los Angeles,15127,"34.1979978627, -118.26101385"
2020,CA-600,35-44,Los Angeles,14562,"34.1979978627, -118.26101385"
2020,CA-600,45-54,Los Angeles,13456,"34.1979978627, -118.26101385"
2020,CA-600,55-64,Los Angeles,12704,"34.1979978627, -118.26101385"
2020,CA-600,65+,Los Angeles,5071,"34.1979978627, -118.26101385"
2020,CA-600,Invalid,Los Angeles,25,"34.1979978627, -118.26101385"
2020,CA-600,Under 18,Los Angeles,14551,"34.1979978627, -118.26101385"
2020,CA-600,Unknown,Los Angeles,4508,"34.1979978627, -118.26101385"
2020,CA-601,18-24,San Diego,1624,"33.028186394, -116.770204664"
2020,CA-601,25-34,San Diego,3227,"33.028186394, -116.770204664"
2020,CA-601,35-44,San Diego,3202,"33.028186394, -116.770204664"
2020,CA-601,45-54,San Diego,3292,"33.028186394, -116.770204664"
2020,CA-601,55-64,San Diego,3628,"33.028186394, -116.770204664"
2020,CA-601,65+,San Diego,1479,"33.028186394, -116.770204664"
2020,CA-601,Invalid,San Diego,NULL,"33.028186394, -116.770204664"
2020,CA-601,Under 18,San Diego,3353,"33.028186394, -116.770204664"
2020,CA-601,Unknown,San Diego,774,"33.028186394, -116.770204664"
2020,CA-602,18-24,Orange,667,"33.6769134328, -117.776142822"
2020,CA-602,25-34,Orange,1995,"33.6769134328, -117.776142822"
2020,CA-602,35-44,Orange,1897,"33.6769134328, -117.776142822"
2020,CA-602,45-54,Orange,1976,"33.6769134328, -117.776142822"
2020,CA-602,55-64,Orange,2063,"33.6769134328, -117.776142822"
2020,CA-602,65+,Orange,847,"33.6769134328, -117.776142822"
2020,CA-602,Under 18,Orange,2836,"33.6769134328, -117.776142822"
2020,CA-602,Unknown,Orange,61,"33.6769134328, -117.776142822"
2020,CA-603,18-24,Santa Barbara,206,"34.5383440862, -120.030786183"
2020,CA-603,25-34,Santa Barbara,424,"34.5383440862, -120.030786183"
2020,CA-603,35-44,Santa Barbara,492,"34.5383440862, -120.030786183"
2020,CA-603,45-54,Santa Barbara,445,"34.5383440862, -120.030786183"
2020,CA-603,55-64,Santa Barbara,568,"34.5383440862, -120.030786183"
2020,CA-603,65+,Santa Barbara,253,"34.5383440862, -120.030786183"
2020,CA-603,Invalid,Santa Barbara,NULL,"34.5383440862, -120.030786183"
2020,CA-603,Under 18,Santa Barbara,535,"34.5383440862, -120.030786183"
2020,CA-603,Unknown,Santa Barbara,NULL,"34.5383440862, -120.030786183"
2020,CA-604,18-24,Kern,399,"35.3428473738, -118.729900424"
2020,CA-604,25-34,Kern,786,"35.3428473738, -118.729900424"
2020,CA-604,35-44,Kern,795,"35.3428473738, -118.729900424"
2020,CA-604,45-54,Kern,678,"35.3428473738, -118.729900424"
2020,CA-604,55-64,Kern,597,"35.3428473738, -118.729900424"
2020,CA-604,65+,Kern,171,"35.3428473738, -118.729900424"
2020,CA-604,Under 18,Kern,1806,"35.3428473738, -118.729900424"
2020,CA-606,18-24,Long Beach (Los Angeles),258,NULL
2020,CA-606,25-34,Long Beach (Los Angeles),621,NULL
2020,CA-606,35-44,Long Beach (Los Angeles),621,NULL
2020,CA-606,45-54,Long Beach (Los Angeles),711,NULL
2020,CA-606,55-64,Long Beach (Los Angeles),831,NULL
2020,CA-606,65+,Long Beach (Los Angeles),442,NULL
2020,CA-606,Invalid,Long Beach (Los Angeles),NULL,NULL
2020,CA-606,Under 18,Long Beach (Los Angeles),662,NULL
2020,CA-606,Unknown,Long Beach (Los Angeles),13,NULL
2020,CA-607,18-24,Pasadena (Los Angeles),106,NULL
2020,CA-607,25-34,Pasadena (Los Angeles),193,NULL
2020,CA-607,35-44,Pasadena (Los Angeles),187,NULL
2020,CA-607,45-54,Pasadena (Los Angeles),227,NULL
2020,CA-607,55-64,Pasadena (Los Angeles),298,NULL
2020,CA-607,65+,Pasadena (Los Angeles),155,NULL
2020,CA-607,Under 18,Pasadena (Los Angeles),213,NULL
2020,CA-607,Unknown,Pasadena (Los Angeles),15,NULL
2020,CA-608,18-24,Riverside,771,"33.7436800499, -115.993845895"
2020,CA-608,25-34,Riverside,1538,"33.7436800499, -115.993845895"
2020,CA-608,35-44,Riverside,1439,"33.7436800499, -115.993845895"
2020,CA-608,45-54,Riverside,1202,"33.7436800499, -115.993845895"
2020,CA-608,55-64,Riverside,1161,"33.7436800499, -115.993845895"
2020,CA-608,65+,Riverside,569,"33.7436800499, -115.993845895"
2020,CA-608,Invalid,Riverside,NULL,"33.7436800499, -115.993845895"
2020,CA-608,Under 18,Riverside,2357,"33.7436800499, -115.993845895"
2020,CA-608,Unknown,Riverside,50,"33.7436800499, -115.993845895"
2020,CA-609,18-24,San Bernardino,816,"34.8414378315, -116.17846142"
2020,CA-609,25-34,San Bernardino,1316,"34.8414378315, -116.17846142"
2020,CA-609,35-44,San Bernardino,1145,"34.8414378315, -116.17846142"
2020,CA-609,45-54,San Bernardino,885,"34.8414378315, -116.17846142"
2020,CA-609,55-64,San Bernardino,899,"34.8414378315, -116.17846142"
2020,CA-609,65+,San Bernardino,353,"34.8414378315, -116.17846142"
2020,CA-609,Invalid,San Bernardino,NULL,"34.8414378315, -116.17846142"
2020,CA-609,Under 18,San Bernardino,3431,"34.8414378315, -116.17846142"
2020,CA-609,Unknown,San Bernardino,75,"34.8414378315, -116.17846142"
2020,CA-611,18-24,Ventura,100,"34.3575285169, -119.126027193"
2020,CA-611,25-34,Ventura,267,"34.3575285169, -119.126027193"
2020,CA-611,35-44,Ventura,376,"34.3575285169, -119.126027193"
2020,CA-611,45-54,Ventura,398,"34.3575285169, -119.126027193"
2020,CA-611,55-64,Ventura,521,"34.3575285169, -119.126027193"
2020,CA-611,65+,Ventura,256,"34.3575285169, -119.126027193"
2020,CA-611,Invalid,Ventura,NULL,"34.3575285169, -119.126027193"
2020,CA-611,Under 18,Ventura,317,"34.3575285169, -119.126027193"
2020,CA-611,Unknown,Ventura,NULL,"34.3575285169, -119.126027193"
2020,CA-612,18-24,Glendale (Los Angeles),43,NULL
2020,CA-612,25-34,Glendale (Los Angeles),83,NULL
2020,CA-612,35-44,Glendale (Los Angeles),69,NULL
2020,CA-612,45-54,Glendale (Los Angeles),82,NULL
2020,CA-612,55-64,Glendale (Los Angeles),96,NULL
